ORIGEM,MARCA,MODELO,SERVICO_COMPLETO,PRECO,TIPO_SERVICO,QUALIDADE
MOTOROLA,MOTOROLA,MOTO ONE ZOOM,TELA LINHA G / E / ONE - LAMINAÇÃO,149,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO ONE ZOOM,TELA LINHA G / E / ONE - FRN PRIME,319,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO ONE FUSION,TELA LINHA G / E / ONE - LAMINAÇÃO,149,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO ONE FUSION,TELA LINHA G / E / ONE - FRN PRIME,179,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO ONE FUSION,BATERIA - ORG,249,BATERIA,ORG
MOTOROLA,MOTOROLA,MOTO ONE FUSION,BATERIA - PRIME,179,BATERIA,PRIME
MOTOROLA,MOTOROLA,MOTO ONE FUSION PLUS,TELA LINHA G / E / ONE - LAMINAÇÃO,169,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO ONE FUSION PLUS,TELA LINHA G / E / ONE - FRN PRIME,195,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO ONE FUSION PLUS,BATERIA - ORG,135,BATERIA,ORG
MOTOROLA,MOTOROLA,MOTO E7,TELA LINHA G / E / ONE - LAMINAÇÃO,119,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E7,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E7 PLUS,TELA LINHA G / E / ONE - LAMINAÇÃO,99,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E7 PLUS,TELA LINHA G / E / ONE - FRN PRIME,135,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E7 PLUS,BATERIA - ORG,249,BATERIA,ORG
MOTOROLA,MOTOROLA,MOTO E7 PLUS,BATERIA - PRIME,179,BATERIA,PRIME
MOTOROLA,MOTOROLA,MOTO E7 POWER,TELA LINHA G / E / ONE - LAMINAÇÃO,135,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E7 POWER,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E7 POWER,BATERIA - ORG,249,BATERIA,ORG
MOTOROLA,MOTOROLA,MOTO E7 POWER,BATERIA - PRIME,179,BATERIA,PRIME
MOTOROLA,MOTOROLA,MOTO E13,TELA LINHA G / E / ONE - LAMINAÇÃO,119,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E13,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E13,BATERIA - PRIME,145,BATERIA,PRIME
MOTOROLA,MOTOROLA,MOTO E14,TELA LINHA G / E / ONE - LAMINAÇÃO,135,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E14,TELA LINHA G / E / ONE - FRN PRIME,199,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E15,TELA LINHA G / E / ONE - LAMINAÇÃO,135,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E15,TELA LINHA G / E / ONE - FRN PRIME,169,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E20,TELA LINHA G / E / ONE - LAMINAÇÃO,149,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E20,TELA LINHA G / E / ONE - FRN PRIME,175,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E22,TELA LINHA G / E / ONE - LAMINAÇÃO,119,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E22,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E22S,TELA LINHA G / E / ONE - LAMINAÇÃO,119,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E22S,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E32,TELA LINHA G / E / ONE - LAMINAÇÃO,119,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E32,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E32,BATERIA - PRIME,145,BATERIA,PRIME
MOTOROLA,MOTOROLA,MOTO E32S,TELA LINHA G / E / ONE - LAMINAÇÃO,119,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E32S,TELA LINHA G / E / ONE - FRN PRIME,159,TELA LINHA G / E / ONE,FRN PRIME
MOTOROLA,MOTOROLA,MOTO E40,TELA LINHA G / E / ONE - LAMINAÇÃO,150,TELA LINHA G / E / ONE,LAMINAÇÃO
MOTOROLA,MOTOROLA,MOTO E40,TELA LINHA G / E / ONE - FRN PRIME,199,TELA LINHA G / E / ONE,FRN PRIME
LG,LG,K22,TELA - LAMINAÇÃO,149,TELA,LAMINAÇÃO
LG,LG,K22,TELA - FRN PRIME,169,TELA,FRN PRIME
LG,LG,K40S,TELA - LAMINAÇÃO,149,TELA,LAMINAÇÃO
LG,LG,K40S,TELA - FRN PRIME,169,TELA,FRN PRIME
LG,LG,K41S,TELA - LAMINAÇÃO,105,TELA,LAMINAÇÃO
LG,LG,K41S,TELA - FRN PRIME,169,TELA,FRN PRIME
LG,LG,K42,TELA - LAMINAÇÃO,109,TELA,LAMINAÇÃO
LG,LG,K42,TELA - FRN PRIME,179,TELA,FRN PRIME
LG,LG,K43,TELA - LAMINAÇÃO,149,TELA,LAMINAÇÃO
LG,LG,K43,TELA - FRN PRIME,169,TELA,FRN PRIME
LG,LG,K52,TELA - LAMINAÇÃO,109,TELA,LAMINAÇÃO
LG,LG,K52,TELA - FRN PRIME,169,TELA,FRN PRIME
LG,LG,K61,TELA - LAMINAÇÃO,95,TELA,LAMINAÇÃO
LG,LG,K61,TELA - FRN PRIME,139,TELA,FRN PRIME
LG,LG,K62/K62 PLUS,TELA - LAMINAÇÃO,109,TELA,LAMINAÇÃO
LG,LG,K62/K62 PLUS,TELA - FRN PRIME,179,TELA,FRN PRIME
LG,LG,K71,TELA - LAMINAÇÃO,159,TELA,LAMINAÇÃO
LG,LG,K71,TELA - FRN PRIME,339,TELA,FRN PRIME
RECOLAGENS,RECOLAGENS,SERIES 2,RECOLAGEM APPLE WATCH,99,RECOLAGEM APPLE WATCH,CUSTO
RECOLAGENS,RECOLAGENS,SERIES 3,RECOLAGEM APPLE WATCH,99,RECOLAGEM APPLE WATCH,CUSTO
RECOLAGENS,RECOLAGENS,SERIES 4,RECOLAGEM APPLE WATCH,119,RECOLAGEM APPLE WATCH,CUSTO
RECOLAGENS,RECOLAGENS,SERIES 5,RECOLAGEM APPLE WATCH,119,RECOLAGEM APPLE WATCH,CUSTO
RECOLAGENS,RECOLAGENS,SERIES SE,RECOLAGEM APPLE WATCH,119,RECOLAGEM APPLE WATCH,CUSTO
RECOLAGENS,RECOLAGENS,SERIES 6,RECOLAGEM APPLE WATCH,129,RECOLAGEM APPLE WATCH,CUSTO
RECOLAGENS,RECOLAGENS,SERIES 7,RECOLAGEM APPLE WATCH,129,RECOLAGEM APPLE WATCH,CUSTO
Disabled,Disabled,MOTO G7,LINHA G - INSU ORG,0,LINHA G,INSU ORG
Disabled,Disabled,MOTO G7,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G7 PLUS,LINHA G - INSU ORG,0,LINHA G,INSU ORG
Disabled,Disabled,MOTO G7 PLUS,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO ONE MACRO,LINHA ONE - INSU ORG,290,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO ONE MACRO,LINHA ONE - INSU PRIME,270,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO ONE MACRO,LINHA ONE - G7,G8 POWER LITE,LINHA ONE,G7
Disabled,Disabled,MOTO G7 PLAY,LINHA G - INSU ORG,200,LINHA G,INSU ORG
Disabled,Disabled,MOTO G7 PLAY,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO ONE VISION/ONE ACTION,LINHA ONE - INSU ORG,320,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO ONE VISION/ONE ACTION,LINHA ONE - INSU PRIME,180,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO ONE VISION/ONE ACTION,LINHA ONE - G7,G8 PLUS,LINHA ONE,G7
Disabled,Disabled,MOTO ONE VISION/ONE ACTION,LINHA ONE - 149,139,LINHA ONE,149
Disabled,Disabled,MOTO G7 POWER,LINHA G - INSU ORG,0,LINHA G,INSU ORG
Disabled,Disabled,MOTO G7 POWER,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO ONE HYPER,LINHA ONE - INSU ORG,305,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO ONE HYPER,LINHA ONE - INSU PRIME,0,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO ONE HYPER,LINHA ONE - G7,G9 PLAY,LINHA ONE,G7
Disabled,Disabled,MOTO ONE HYPER,LINHA ONE - 149,179,LINHA ONE,149
Disabled,Disabled,MOTO ONE ZOOM,LINHA ONE - INSU ORG,290,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO ONE ZOOM,LINHA ONE - INSU PRIME,180,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO ONE ZOOM,LINHA ONE - G7,G9 PLUS,LINHA ONE,G7
Disabled,Disabled,MOTO G8,LINHA G - INSU ORG,220,LINHA G,INSU ORG
Disabled,Disabled,MOTO G8,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO ONE FUSION,LINHA ONE - INSU ORG,0,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO ONE FUSION,LINHA ONE - INSU PRIME,180,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO ONE FUSION,LINHA ONE - G7,E7 PLUS,LINHA ONE,G7
Disabled,Disabled,MOTO ONE FUSION,LINHA ONE - 149,179,LINHA ONE,149
Disabled,Disabled,MOTO G8 PLUS,LINHA G - INSU ORG,220,LINHA G,INSU ORG
Disabled,Disabled,MOTO G8 PLUS,LINHA G - INSU PRIME,150,LINHA G,INSU PRIME
Disabled,Disabled,MOTO ONE FUSION PLUS,LINHA ONE - G7,E7 POWER,LINHA ONE,G7
Disabled,Disabled,MOTO ONE FUSION PLUS,LINHA ONE - 149,179,LINHA ONE,149
Disabled,Disabled,MOTO G8 PLAY,LINHA G - INSU ORG,180,LINHA G,INSU ORG
Disabled,Disabled,MOTO G8 PLAY,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G8 POWER,LINHA G - INSU ORG,240,LINHA G,INSU ORG
Disabled,Disabled,MOTO G8 POWER,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G8 POWER LITE,LINHA G - INSU ORG,190,LINHA G,INSU ORG
Disabled,Disabled,MOTO G8 POWER LITE,LINHA G - INSU PRIME,130,LINHA G,INSU PRIME
Disabled,Disabled,MOTO E7,LINHA ONE - INSU ORG,195,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO E7,LINHA ONE - INSU PRIME,0,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO E7,LINHA ONE - G7,G30,LINHA ONE,G7
Disabled,Disabled,MOTO E7,LINHA ONE - 149,179,LINHA ONE,149
Disabled,Disabled,MOTO G9 PLUS,LINHA G - INSU ORG,250,LINHA G,INSU ORG
Disabled,Disabled,MOTO G9 PLUS,LINHA G - INSU PRIME,160,LINHA G,INSU PRIME
Disabled,Disabled,MOTO E7 PLUS,LINHA ONE - INSU ORG,265,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO E7 PLUS,LINHA ONE - INSU PRIME,150,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO E7 PLUS,LINHA ONE - G7,G31,LINHA ONE,G7
Disabled,Disabled,MOTO E7 PLUS,LINHA ONE - 149,179,LINHA ONE,149
Disabled,Disabled,MOTO G9 PLAY,LINHA G - INSU ORG,255,LINHA G,INSU ORG
Disabled,Disabled,MOTO G9 PLAY,LINHA G - INSU PRIME,150,LINHA G,INSU PRIME
Disabled,Disabled,MOTO E7 POWER,LINHA ONE - INSU ORG,230,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO E7 POWER,LINHA ONE - INSU PRIME,150,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO E7 POWER,LINHA ONE - G7,ONE FUSION,LINHA ONE,G7
Disabled,Disabled,MOTO E7 POWER,LINHA ONE - 149,179,LINHA ONE,149
Disabled,Disabled,MOTO G9 POWER,LINHA G - INSU ORG,220,LINHA G,INSU ORG
Disabled,Disabled,MOTO G9 POWER,LINHA G - INSU PRIME,160,LINHA G,INSU PRIME
Disabled,Disabled,MOTO E13,LINHA ONE - G7,G50 5G,LINHA ONE,G7
Disabled,Disabled,MOTO E15,LINHA ONE - G7,g84,LINHA ONE,G7
Disabled,Disabled,MOTO G5G,LINHA G - INSU ORG,0,LINHA G,INSU ORG
Disabled,Disabled,MOTO G5G,LINHA G - INSU PRIME,190,LINHA G,INSU PRIME
Disabled,Disabled,MOTO E20,LINHA ONE - G7,Edge 30 Pro,LINHA ONE,G7
Disabled,Disabled,MOTO G5G PLUS,LINHA G - INSU ORG,0,LINHA G,INSU ORG
Disabled,Disabled,MOTO G5G PLUS,LINHA G - INSU PRIME,190,LINHA G,INSU PRIME
Disabled,Disabled,MOTO E22,LINHA ONE - INSU ORG,250,LINHA ONE,INSU ORG
Disabled,Disabled,MOTO E22,LINHA ONE - INSU PRIME,150,LINHA ONE,INSU PRIME
Disabled,Disabled,MOTO E22,LINHA ONE - G7,G54,LINHA ONE,G7
Disabled,Disabled,MOTO E22,LINHA ONE - 149,189,LINHA ONE,149
Disabled,Disabled,MOTO E32,LINHA ONE - G7,g200,LINHA ONE,G7
Disabled,Disabled,MOTO E32,LINHA ONE - 149,189,LINHA ONE,149
Disabled,Disabled,MOTO E40,LINHA ONE - G7,g60,LINHA ONE,G7
Disabled,Disabled,MOTO E40,LINHA ONE - 149,189,LINHA ONE,149
Disabled,Disabled,MOTO G10,LINHA G - INSU ORG,230,LINHA G,INSU ORG
Disabled,Disabled,MOTO G10,LINHA G - INSU PRIME,140,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G14,LINHA G - INSU ORG,230,LINHA G,INSU ORG
Disabled,Disabled,MOTO G14,LINHA G - INSU PRIME,150,LINHA G,INSU PRIME
Disabled,Disabled,EDGE 20 PRO,LINHA ONE - INCELL,252,LINHA ONE,INCELL
Disabled,Disabled,EDGE 20 PRO,LINHA ONE - G7,ARO CHASSI,LINHA ONE,G7
Disabled,Disabled,EDGE 20 LITE,LINHA ONE - G7,MÉDIA,LINHA ONE,G7
Disabled,Disabled,MOTO G20,LINHA G - INSU ORG,300,LINHA G,INSU ORG
Disabled,Disabled,MOTO G20,LINHA G - INSU PRIME,160,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G22,LINHA G - INSU ORG,270,LINHA G,INSU ORG
Disabled,Disabled,MOTO G22,LINHA G - INSU PRIME,150,LINHA G,INSU PRIME
Disabled,Disabled,EDGE 30 NEO,LINHA ONE - INCELL,347,LINHA ONE,INCELL
Disabled,Disabled,EDGE 30 NEO,LINHA ONE - G7,TAMPA TRASEIRA,LINHA ONE,G7
Disabled,Disabled,MOTO G23,LINHA G - INSU ORG,385,LINHA G,INSU ORG
Disabled,Disabled,MOTO G23,LINHA G - INSU PRIME,280,LINHA G,INSU PRIME
Disabled,Disabled,EDGE 30 PRO,LINHA ONE - G7,MÉDIA,LINHA ONE,G7
Disabled,Disabled,MOTO G30,LINHA G - INSU ORG,420,LINHA G,INSU ORG
Disabled,Disabled,MOTO G30,LINHA G - INSU PRIME,280,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G31,LINHA G - INSU ORG,325,LINHA G,INSU ORG
Disabled,Disabled,MOTO G31,LINHA G - INSU PRIME,170,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G32,LINHA G - INSU ORG,300,LINHA G,INSU ORG
Disabled,Disabled,MOTO G32,LINHA G - INSU PRIME,180,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G34,LINHA G - INSU ORG,370,LINHA G,INSU ORG
Disabled,Disabled,MOTO G34,LINHA G - INSU PRIME,180,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G41,LINHA G - INSU ORG,340,LINHA G,INSU ORG
Disabled,Disabled,MOTO G42,LINHA G - INSU ORG,430,LINHA G,INSU ORG
Disabled,Disabled,MOTO G42,LINHA G - INSU PRIME,220,LINHA G,INSU PRIME
Disabled,Disabled,MOTO G50 5G,LINHA G - INSU ORG,538,LINHA G,INSU ORG
Disabled,Disabled,MOTO G8 POWER LITE,LINHA ONE - LAMINAÇÃO,119,LINHA ONE,LAMINAÇÃO
Disabled,Disabled,MOTO G8 POWER LITE,LINHA ONE - ORG CH / NAC,PARCELL,LINHA ONE,ORG CH / NAC
Disabled,Disabled,MOTO G8 POWER,LINHA ONE - LAMINAÇÃO,119,LINHA ONE,LAMINAÇÃO
Disabled,Disabled,MOTO G8 POWER,LINHA ONE - ORG CH / NAC,PARCELL,LINHA ONE,ORG CH / NAC
Disabled,Disabled,EDGE 30 NEO,LINHA ONE - LAMINAÇÃO,229,LINHA ONE,LAMINAÇÃO
Disabled,Disabled,EDGE 30 NEO,LINHA ONE - ORG CH / NAC,ORGN / PARCELL,LINHA ONE,ORG CH / NAC
Disabled,Disabled,EDGE 30 ULTRA,LINHA ONE - LAMINAÇÃO,229,LINHA ONE,LAMINAÇÃO
Disabled,Disabled,EDGE 30 ULTRA,LINHA ONE - ORG CH / NAC,ORGN / PARCELL,LINHA ONE,ORG CH / NAC
DISABLEDX,DISABLEDX,REDMI 8/8A,LINHA REDMI - LAMINAÇÃO,75,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 8/8A,LINHA REDMI - PRIME,99,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 9,LINHA MI - LAMINAÇÃO,229,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 9,LINHA MI - PRIME,499,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCOPHONE F1,LINHA POCO - LAMINAÇÃO,129,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCOPHONE F1,LINHA POCO - PRIME,239,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCOPHONE F1,LINHA POCO - INS PRIME,140,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 9,LINHA REDMI - LAMINAÇÃO,139,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 9,LINHA REDMI - PRIME,179,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 9SE,LINHA MI - LAMINAÇÃO,320,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 9SE,LINHA MI - PRIME,550,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO M2/M3,LINHA POCO - LAMINAÇÃO,95,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO M2/M3,LINHA POCO - PRIME,139,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO M2/M3,LINHA POCO - INS PRIME,140,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 9A,LINHA REDMI - LAMINAÇÃO,139,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 9A,LINHA REDMI - PRIME,179,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 9 LITE,LINHA MI - LAMINAÇÃO,370,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 9 LITE,LINHA MI - ORIG,580,LINHA MI,ORIG
DISABLEDX,DISABLEDX,MI 9 LITE,LINHA MI - PRIME,395,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO M3 PRO,LINHA POCO - LAMINAÇÃO,105,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO M3 PRO,LINHA POCO - PRIME,189,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO M3 PRO,LINHA POCO - INS PRIME,140,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 9C,LINHA REDMI - LAMINAÇÃO,139,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 9C,LINHA REDMI - PRIME,179,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 9T/9T PRO,LINHA MI - LAMINAÇÃO,199,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 9T/9T PRO,LINHA MI - PRIME,349,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO X3,LINHA POCO - LAMINAÇÃO,165,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO X3,LINHA POCO - PRIME,205,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO X3,LINHA POCO - INS PRIME,155,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 9T,LINHA REDMI - LAMINAÇÃO,105,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 9T,LINHA REDMI - PRIME,179,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 10,LINHA MI - LAMINAÇÃO,390,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 10,LINHA MI - ORIG,469,LINHA MI,ORIG
DISABLEDX,DISABLEDX,POCO X3 PRO,LINHA POCO - LAMINAÇÃO,165,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO X3 PRO,LINHA POCO - PRIME,205,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO X3 PRO,LINHA POCO - INS PRIME,155,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 10A,LINHA REDMI - LAMINAÇÃO,139,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 10A,LINHA REDMI - PRIME,179,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 10T,LINHA MI - LAMINAÇÃO,199,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 10T,LINHA MI - ORIG,450,LINHA MI,ORIG
DISABLEDX,DISABLEDX,POCO X3 GT,LINHA POCO - LAMINAÇÃO,159,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO X3 GT,LINHA POCO - PRIME,209,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,REDMI 10C/REDMI 10 POWER/POCO C40,LINHA REDMI - LAMINAÇÃO,139,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 10C/REDMI 10 POWER/POCO C40,LINHA REDMI - PRIME,159,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 10T LITE 5G,LINHA MI - LAMINAÇÃO,195,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 10T LITE 5G,LINHA MI - ORIG,429,LINHA MI,ORIG
DISABLEDX,DISABLEDX,MI 10T LITE 5G,LINHA MI - PRIME,289,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO X3 NFC,LINHA POCO - LAMINAÇÃO,199,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO X3 NFC,LINHA POCO - ORIG,279,LINHA POCO,ORIG
DISABLEDX,DISABLEDX,POCO X3 NFC,LINHA POCO - PRIME,205,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,REDMI 10 4G,LINHA REDMI - LAMINAÇÃO,155,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 10 4G,LINHA REDMI - PRIME,195,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 10T PRO 5G,LINHA MI - LAMINAÇÃO,199,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 10T PRO 5G,LINHA MI - ORIG,449,LINHA MI,ORIG
DISABLEDX,DISABLEDX,POCO F3,LINHA POCO - LAMINAÇÃO,239,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO F3,LINHA POCO - PRIME,529,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO F3,LINHA POCO - INS PRIME,0,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 10 5G (VERSÃO IMPORTADA),LINHA REDMI - PRIME,239,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI 10 LITE 5G,LINHA MI - LAMINAÇÃO,300,LINHA MI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI 10 LITE 5G,LINHA MI - ORIG,648,LINHA MI,ORIG
DISABLEDX,DISABLEDX,POCO F4 GT,LINHA POCO - LAMINAÇÃO,289,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO F4 GT,LINHA POCO - ORIG,699,LINHA POCO,ORIG
DISABLEDX,DISABLEDX,POCO F4 GT,LINHA POCO - INS PRIME,0,LINHA POCO,INS PRIME
DISABLEDX,DISABLEDX,REDMI 12 4G/5G/POCO M6 PRO 5G,LINHA REDMI - LAMINAÇÃO,149,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 12 4G/5G/POCO M6 PRO 5G,LINHA REDMI - PRIME,189,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI NOTE 10,LINHA MI - PRIME,659,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO X4 PRO 4G,LINHA POCO - LAMINAÇÃO,189,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO X4 PRO 4G,LINHA POCO - PRIME,448,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO X4 PRO 4G,LINHA POCO - INCELL,185,LINHA POCO,INCELL
DISABLEDX,DISABLEDX,REDMI 12C/POCO C55,LINHA REDMI - LAMINAÇÃO,125,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,REDMI 12C/POCO C55,LINHA REDMI - PRIME,169,LINHA REDMI,PRIME
DISABLEDX,DISABLEDX,MI NOTE 10 PRO,LINHA MI - PRIME,659,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO X4 PRO 5G,LINHA POCO - LAMINAÇÃO,189,LINHA POCO,LAMINAÇÃO
DISABLEDX,DISABLEDX,POCO X4 PRO 5G,LINHA POCO - PRIME,448,LINHA POCO,PRIME
DISABLEDX,DISABLEDX,POCO X4 PRO 5G,LINHA POCO - INCELL,185,LINHA POCO,INCELL
DISABLEDX,DISABLEDX,REDMI 13,LINHA REDMI - LAMINAÇÃO,149,LINHA REDMI,LAMINAÇÃO
DISABLEDX,DISABLEDX,MI NOTE 10 LITE,LINHA MI - PRIME,659,LINHA MI,PRIME
DISABLEDX,DISABLEDX,POCO X4 GT,LINHA POCO - LAMINAÇÃO,119,LINHA POCO,LAMINAÇÃO
